name,address,website,lat,lng,drive_distance,drive_time
Russell Barnett Ford of Tullahoma,"1106 E Carroll St, Tullahoma, TN 37388, USA",https://www.barnettfordtullahoma.net/,35.36510080000001,-86.1923978,124 km,1 hour 18 mins
"Russell Barnett Chrysler Dodge Jeep Ram, Inc.","2756 Decherd Blvd, Winchester, TN 37398, USA",http://www.russellbarnettchryslerdodgejeep.com/,35.2196232,-86.1003375,111 km,1 hour 11 mins
Russell Barnett KIA,"915 S Anderson St, Tullahoma, TN 37388, USA",http://www.rbkia.com/,35.3569769,-86.19687449999999,124 km,1 hour 17 mins
Stan McNabb Chrysler Dodge Jeep Ram Fiat,"2008 N Jackson St, Tullahoma, TN 37388, USA",https://www.stanmcnabbcdjr.com/,35.3890999,-86.23561219999999,130 km,1 hour 26 mins
Russell Barnett Ford,"4055 Tullahoma Hwy, Winchester, TN 37398, USA",https://www.russellbarnettford.net/,35.2359049,-86.1121706,112 km,1 hour 13 mins
Al White Ford Lincoln,"2002 Hillsboro Blvd, Manchester, TN 37355, USA",https://www.alwhitemotors.net/,35.4610683,-86.06404309999999,110 km,1 hour 7 mins
Russell Barnett Chevrolet-GMC,"1981 Cowan Hwy, Winchester, TN 37398, USA",http://www.russellbarnettchevy.com/,35.175414499999995,-86.07986129999999,111 km,1 hour 9 mins
Kia of Murfreesboro,"2505 S Church St, Murfreesboro, TN 37127, USA",https://www.kiaofmurfreesboro.com/?utm_source=GMB+Main+Listing&utm_medium=organic,35.8053102,-86.3969755,162 km,1 hour 35 mins
Murfreesboro Hyundai,"1625 S Church St, Murfreesboro, TN 37130, USA",https://www.hyundaiofmurfreesboro.com/,35.8237042,-86.3941698,162 km,1 hour 34 mins
Newton Nissan South,"2801 US-231, Shelbyville, TN 37160, USA",https://www.newtonnissansouth.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,35.5583656,-86.4485393,160 km,1 hour 41 mins
City Auto Mitsubishi,"1015 Bridge Ave, Murfreesboro, TN 37129, USA",http://www.cityautomitsubishi.com/,35.8435704,-86.4176068,166 km,1 hour 38 mins
Newton Ford South,"2811 US-231, Shelbyville, TN 37160, USA",https://www.newtonfordsouth.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,35.5598342,-86.44797899999999,160 km,1 hour 42 mins
Reddick Brown Ford,"5917 Manchester Hwy, Morrison, TN 37357, USA",https://www.reddickbrownford.net/?utm_source=GMB%20listing&utm_medium=organic&utm_campaign=GMB%20organic,35.6324056,-85.8527022,127 km,1 hour 23 mins
Newton Chevrolet GMC,"2006 N Main St, Shelbyville, TN 37160, USA",https://www.newtonchevroletgmc.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,35.515095099999996,-86.45434089999999,164 km,1 hour 44 mins
Hyundai of Cookeville,"2185 Hawkins Crawford Rd, Cookeville, TN 38501, USA",https://www.hyundaiofcookeville.com/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business,36.1416142,-85.5835128,163 km,1 hour 42 mins
Wilson County Chevrolet Buick GMC,"903 S Hartmann Dr, Lebanon, TN 37090, USA",https://www.wilsoncountymotors.com/?utm_source=google&utm_medium=organic&utm_campaign=GBP,36.1896355,-86.32452099999999,213 km,2 hours 2 mins
Two Rivers Ford,"76 Belinda Pkwy, Mt. Juliet, TN 37122, USA",https://www.tworiversford.com/?utm_source=C-4&utm_medium=GBP&utm_campaign=Google+business+profile,36.171039,-86.50359800000001,214 km,2 hours 11 mins
Music City Honda,"88 Belinda Pkwy, Mt. Juliet, TN 37122, USA",https://www.musiccityhonda.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_sales_website,36.170530299999996,-86.50138679999999,214 km,2 hours 10 mins
Bates Ford,"1780 Franklin Rd, Lebanon, TN 37090, USA",https://www.tonybatesfordsales.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,36.181965,-86.33211600000001,213 km,2 hours 1 min
Wilson County Hyundai,"1310 W Main St, Lebanon, TN 37087, USA",http://www.wilsoncountyhyundai.com//?utm_source=local&utm_medium=organic&utm_campaign=gbp_sales_website,36.2130083,-86.32318529999999,216 km,2 hours 6 mins
Nissan of Cookeville,"501 Neal St, Cookeville, TN 38501, USA",https://www.nissanofcookeville.com/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business,36.1371432,-85.4964895,155 km,1 hour 38 mins
Cumberland Toyota,"1540 Interstate Dr, Cookeville, TN 38501, USA",https://www.cumberlandtoyota.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales,36.1378141,-85.52173789999999,159 km,1 hour 40 mins
Volkswagen of Murfreesboro,"2203 NW Broad St, Murfreesboro, TN 37129, USA",https://www.volkswagenofmurfreesboro.com/,35.882402899999995,-86.43158729999999,178 km,1 hour 42 mins
Cookeville Honda,"560 Neal St, Cookeville, TN 38501, USA",https://www.cookevillehonda.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_listing,36.1400959,-85.49277169999999,155 km,1 hour 37 mins
Jason Lewis Chrysler Dodge Jeep Ram,"120 Auto Ln, Sparta, TN 38583, USA",http://www.jasonlewisautomotive.com/,35.928149399999995,-85.4849227,129 km,1 hour 20 mins
Hunt Ford,"625 Garvin Ln, Franklin, KY 42134, USA",https://www.huntfordky.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,36.7241425,-86.5156816,284 km,2 hours 44 mins
Don Franklin Glasgow Cadillac,"999 Happy Valley Rd, Glasgow, KY 42141, USA",https://www.donfranklincadillac.com/,37.0123925,-85.927557,296 km,3 hours 21 mins
Gillie Hyde Ford,"610 Happy Valley Rd, Glasgow, KY 42141, USA",https://www.gilliehydeford.net/,37.0087435,-85.9174608,295 km,3 hours 19 mins
Don Franklin Glasgow Nissan,"1001 Happy Valley Rd, Glasgow, KY 42141, USA",https://www.donfranklinglasgownissan.com/?utm_source=GBP&utm_medium=organic&utm_campaign=google_business_profile,37.012243,-85.927881,296 km,3 hours 21 mins
Gillie Hyde Dodge Chrysler Jeep RAM,"1415 Happy Valley Rd, Glasgow, KY 42141, USA",https://www.gilliehydedodgechryslerjeep.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,37.017325299999996,-85.9312132,297 km,3 hours 22 mins
Bailey Gibson GMC,"306 Happy Valley Rd, Glasgow, KY 42142, USA",http://www.baileygibson.com/?utm_medium=organic&utm_source=GMBlisting&utm_campaign=gmcsales,37.005164,-85.909639,294 km,3 hours 18 mins
Toyota of Louisville,"6514 Dixie Hwy, Louisville, KY 40258, USA",http://www.toyotaoflouisville.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,38.155691999999995,-85.83589,496 km,4 hours 38 mins
Jeff Wyler Honda Auto Mall,"5244 Dixie Hwy, Louisville, KY 40216, USA",https://jeffwylerhondaautomall.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_main,38.1621616,-85.8339448,495 km,4 hours 37 mins
Neil Huffman Subaru,"4916 Dixie Hwy, Louisville, KY 40216, USA",https://www.neilhuffmansubaru.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,38.1706564,-85.8273542,494 km,4 hours 35 mins
Swope Toyota,"1085 N Dixie Hwy, Elizabethtown, KY 42701, USA",https://www.swopetoyota.com/?utm_source=local&utm_medium=organic&utm_content=gmb,37.7154795,-85.87721560000001,428 km,4 hours 0 mins
Hyundai of Louisville,"6633 Dixie Hwy, Louisville, KY 40258, USA",https://hyundaioflouisville.com/,38.155136299999995,-85.8336051,495 km,4 hours 39 mins
Louisville Chrysler Dodge Jeep Ram,"5311 Dixie Hwy, Louisville, KY 40216, USA",https://www.louisvillecdjr.com/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business,38.160399,-85.83175399999999,496 km,4 hours 38 mins
Hardin County Honda,"5608 N Dixie Hwy, Elizabethtown, KY 42701, USA",https://www.hardincountyhonda.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,37.766587799999996,-85.90153289999999,433 km,4 hours 6 mins
"Bob Swope Ford, Inc.","1307 N Dixie Hwy, Elizabethtown, KY 42701, USA",https://www.bobswopeford.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,37.7207292,-85.8797762,428 km,3 hours 59 mins
Neil Huffman Mazda,"4926 Dixie Hwy #102, Louisville, KY 40216, USA",https://www.neilhuffmanmazda.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,38.1701021,-85.8278429,494 km,4 hours 35 mins
Big M Chevrolet,"704 N Dixie Blvd, Radcliff, KY 40160, USA",https://www.bigmchevy.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,37.8471471,-85.9440939,443 km,4 hours 15 mins
Kia Store Elizabethtown,"1501 N Dixie Hwy, Elizabethtown, KY 42701, USA",https://www.kiastoreetown.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,37.724630399999995,-85.8814208,428 km,4 hours 0 mins
Sternberg Chevrolet,"6600 Dixie Hwy, Louisville, KY 40258, USA",https://www.sternbergchevrolet.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,38.1548418,-85.8366827,496 km,4 hours 38 mins
Herb Jones Chevrolet GMC,"1605 Ring Rd, Elizabethtown, KY 42701, USA",https://www.herbjoneschevrolet.com/,37.7281761,-85.8823318,428 km,4 hours 1 min
Swope Hyundai,"1104 N Dixie Hwy, Elizabethtown, KY 42701, USA",https://www.swopehyundai.com/?utm_source=GMB&utm_medium=Organic&utm_campaign=FF+SEO,37.7158111,-85.8786243,428 km,3 hours 59 mins
Swope Chrysler Dodge Jeep Ram,"1012 N Dixie Hwy, Elizabethtown, KY 42701, USA",https://www.swopechryslerdodgejeep.com/,37.7140509,-85.8778932,428 km,3 hours 59 mins
Neil Huffman Volkswagen,"Neil Huffman Volkswagen, 4926 Dixie Hwy, Louisville, KY 40216, USA",https://www.neilhuffmanvolkswagen.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,38.1702663,-85.8279058,494 km,4 hours 35 mins
Oxmoor Toyota,"8003 Shelbyville Rd, Louisville, KY 40222, USA",https://www.oxmoortoyota.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales,38.250462299999995,-85.6054302,497 km,4 hours 37 mins
Louisville Honda World,"1 Autocenter Dr, Louisville, KY 40299, USA",https://www.louisvillehondaworld.com/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business,38.216910999999996,-85.58165799999999,499 km,4 hours 38 mins
Bachman Chevrolet,"9650 Bluegrass Pkwy, Louisville, KY 40299, USA",https://www.bachmanchevrolet.com/?utm_source=GMB_profile&utm_medium=organic,38.2198469,-85.5773354,499 km,4 hours 38 mins
Jeff Wyler Toyota of Clarksville,"808 E Lewis and Clark Pkwy, Clarksville, IN 47129, USA",https://jeffwylerclarksvilletoyota.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_main,38.312926600000004,-85.7603546,500 km,4 hours 40 mins
Lexus of Louisville,"2400 Blankenbaker Pkwy, Jeffersontown, KY 40299, USA",https://www.lexusoflouisville.com/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business,38.2109869,-85.54005,503 km,4 hours 40 mins
Oxmoor Ford,"100 Oxmoor Ln, Louisville, KY 40222, USA",https://www.oxmoorflm.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales,38.2485944,-85.6145485,496 km,4 hours 35 mins
Kia Store East,"7301 New La Grange Rd, Louisville, KY 40222, USA",https://www.kiastoreeast.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,38.25034,-85.616322,496 km,4 hours 37 mins
BMW of Louisville,"2200 Blankenbaker Pkwy, Louisville, KY 40299, USA",https://www.louisvillebmw.com/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business,38.212254699999995,-85.53963809999999,503 km,4 hours 40 mins
Mercedes-Benz of Louisville,"2520 Terra Crossing Blvd, Louisville, KY 40245, USA",https://www.mblouisville.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_id=google_my_business&utm_content=website_button,38.2753637,-85.49941559999999,505 km,4 hours 40 mins
Bachman Chrysler Dodge Jeep Ram,"630 Broadway St, Jeffersonville, IN 47130, USA",https://www.bachmancdjr.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales,38.2749476,-85.7466704,495 km,4 hours 34 mins
Glenn Chrysler Dodge Jeep Ram,"6424 KY-146, Crestwood, KY 40014, USA",https://www.glennchryslerdodgejeepram.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,38.3286806,-85.46558,514 km,4 hours 48 mins
Cross Jeep Chrysler,"1501 Gardiner Ln, Louisville, KY 40218, USA",https://www.crossjeepchrysler.com/,38.2002026,-85.6903299,488 km,4 hours 31 mins
Neil Huffman Honda,"1607 Greentree Blvd, Clarksville, IN 47129, USA",https://www.neilhuffmanhonda.com/?utm_source=gmb&utm_medium=organic&utm_campaign=googlebusiness,38.3191217,-85.76578339999999,502 km,4 hours 40 mins
"Money Ford, Inc.","408 Dothan Rd, Abbeville, AL 36310, USA",https://www.moneyford.com/?utm_source=gmbsls&utm_medium=social&mcmid=gmbsls,31.549218000000003,-85.2524782,480 km,4 hours 37 mins
"Billy Lawrence Chevrolet, Inc.","3220 S Eufaula Ave, Eufaula, AL 36027, USA",http://www.billylawrencechevrolet.com/,31.841323999999997,-85.167542,438 km,4 hours 11 mins
"BILLY LAWRENCE GMC, INC.","525 Kirkland St, Abbeville, AL 36310, USA",http://www.billylawrencegmc.com/,31.560328900000002,-85.2529569,479 km,4 hours 37 mins
Group 1 Toyota Rivertown,"1661a Whittlesey Rd, Columbus, GA 31904, USA",https://www.group1toyotarivertown.com/?utm_source=google&utm_medium=organic&utm_campaign=Homepage,32.5368594,-84.9697822,346 km,3 hours 14 mins
Group 1 Ford of Rivertown,"1680 Whittlesey Rd, Columbus, GA 31904, USA",https://www.group1fordofrivertown.com/?utm_source=google&utm_medium=organic&utm_campaign=Homepage,32.5380013,-84.9674931,346 km,3 hours 14 mins
Allen Turner Toyota of Auburn,"170 W Creek Pkwy, Auburn, AL 36830, USA",https://www.allenturnertoyotaofauburn.com/?utm_source=gbp&utm_medium=organic&utm_campaign=website_link,32.5604744,-85.4987076,362 km,3 hours 22 mins
Opelika Ford Chrysler Dodge Jeep Ram,"801 Columbus Pkwy, Opelika, AL 36801, USA",https://www.opelikafordchrysler.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,32.642255399999996,-85.35697309999999,343 km,3 hours 10 mins
SONS Chevrolet,"3615 Manchester Expy, Columbus, GA 31909, USA",https://www.sonschevrolet.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=gbp,32.5103562,-84.9363047,351 km,3 hours 15 mins
Hyundai of Auburn,"823 Opelika Rd, Auburn, AL 36830, USA",https://www.hyundaiofauburn.com/?utm_source=google_profile&utm_medium=organic,32.6178431,-85.4635656,356 km,3 hours 20 mins
Kia AutoSport of Columbus,"7041 Whittlesey Blvd, Columbus, GA 31909, USA",https://www.kiaautosportcolumbus.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,32.5511665,-84.92890059999999,349 km,3 hours 13 mins
Glynn Smith Chevrolet GMC,"600 Columbus Pkwy, Opelika, AL 36801, USA",https://www.glynnsmithchevy.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_sales_websitelink,32.6441703,-85.36194499999999,343 km,3 hours 10 mins
AutoNation Honda Columbus,"3000 N Lake Pkwy, Columbus, GA 31909, USA",https://www.autonationhondacolumbus.com/?utm_source=local&utm_medium=organic&utm_campaign=*000012247*GMB,32.552537799999996,-84.93986249999999,348 km,3 hours 15 mins
Headquarter Nissan of Columbus,"1725 Whittlesey Rd, Columbus, GA 31904, USA",http://www.headquarternissan.com/?utm_source=GoogleMyBusiness&utm_medium=organic&utm_campaign=GMB,32.5402088,-84.9659081,346 km,3 hours 14 mins
Kia of Auburn,"1687 S College St, Auburn, AL 36832, USA",https://www.kiaofauburn.com/?utm_source=gbp&utm_medium=organic&utm_campaign=website-button,32.5742642,-85.49796979999999,361 km,3 hours 20 mins
Group 1 GMC Rivertown,"1661-B, 1661 Whittlesey Rd, Columbus, GA 31904, USA",https://www.group1gmcrivertown.com/?utm_source=google&utm_medium=organic&utm_campaign=Homepage,32.5383457,-84.971553,347 km,3 hours 15 mins
King Honda Auburn-Opelika,"2332 U.S. Hwy 280 W, Opelika, AL 36801, USA",http://www.kinghondaauburn.com/?utm_source=googlebusinessprofile&utm_medium=organic&utm_campaign=gpb&utm_content=website_button,32.6402703,-85.4098365,351 km,3 hours 16 mins
BMW of Columbus,"6549 Whittlesey Blvd, Columbus, GA 31909, USA",https://www.bmwofcolumbus.com/,32.550170699999995,-84.93585139999999,350 km,3 hours 14 mins
Mercedes-Benz of Columbus,"7470 Veterans Pkwy, Columbus, GA 31909, USA",http://www.mercedesbenzofcolumbus.com/,32.55493930000001,-84.94541919999999,346 km,3 hours 12 mins
AutoNation Hyundai Columbus,"3000 N Lake Pkwy #200, Columbus, GA 31909, USA",https://www.autonationhyundaicolumbus.com/?&utm_source=local&utm_medium=organic&utm_campaign=*000012247*GMB,32.5517858,-84.9416055,348 km,3 hours 14 mins
LaGrange Toyota,"1221 Lafayette Pkwy, LaGrange, GA 30241, USA",http://www.lagrangetoyota.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_content=website_button,33.0422058,-85.0004946,288 km,2 hours 43 mins
Auto Gallery Chevrolet GMC,"1415 Lafayette Pkwy, LaGrange, GA 30241, USA",https://www.autogallerychevygmc.com/,33.042312599999995,-84.9867477,286 km,2 hours 41 mins
Kia of LaGrange,"1217 Lafayette Pkwy, LaGrange, GA 30241, USA",https://www.kiaoflagrange.com/?utm_source=gmb&utm_medium=organic&utm_campaign=website-button,33.0419304,-85.0028181,288 km,2 hours 43 mins
Nissan of LaGrange,"1050 Lafayette Pkwy, LaGrange, GA 30241, USA",https://www.nissanoflagrange.com/,33.039253699999996,-85.0086422,288 km,2 hours 44 mins
Group 1 Subaru Rivertown,"1671 Whittlesey Rd, Columbus, GA 31904, USA",https://www.group1subarurivertown.com/?utm_source=google&utm_medium=organic&utm_campaign=Homepage,32.538851199999996,-84.970627,346 km,3 hours 15 mins
Mike Patton Honda,"1406 Lafayette Pkwy, LaGrange, GA 30241, USA",https://www.mikepattonhonda.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales,33.0409023,-84.9859427,286 km,2 hours 41 mins
Mike Bell Chevrolet,"1200 N Park St, Carrollton, GA 30117, USA",https://www.mikebellchevrolet.com/,33.6019229,-85.0808618,209 km,2 hours 18 mins
John Thornton Buick GMC,"1492 US-27, Carrollton, GA 30117, USA",https://www.johnthorntonbuickgmc.com/,33.6084473,-85.08554649999999,208 km,2 hours 18 mins
Scott Evans Chrysler Dodge Jeep Ram,"2280 Bankhead Hwy, Carrollton, GA 30116, USA",https://www.scottevanschryslerdodgejeep.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,33.6129081,-85.0047135,194 km,2 hours 15 mins
Scott Evans Nissan,"725 Bankhead Hwy, Carrollton, GA 30117, USA",https://www.scottevansnissanusa.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,33.587873099999996,-85.0533524,199 km,2 hours 21 mins
James O'Neal Chrysler Dodge Jeep Ram,"1634 US-27, Bremen, GA 30110, USA",https://www.jamesonealchryslerdodgejeep.com/?utm_campaign=GBP_website_button&utm_medium=organic&utm_source=google,33.7612538,-85.1654234,188 km,2 hours 4 mins
Pugmire Ford of Carrollton,"1 Ford Way, Carrollton, GA 30116, USA",https://www.pugmirefordcarrollton.com/?%2Futm_campaign=gbp_website_button&utm_medium=organic&utm_source=google,33.5977171,-85.0369032,198 km,2 hours 19 mins
Pugmire Ford of Bremen,"150 US-27, Bremen, GA 30110, USA",https://www.pugmirefordbremen.com/?utm_campaign=gbp_website_button&utm_medium=organic&utm_source=google,33.691553899999995,-85.1538058,196 km,2 hours 9 mins
Liberty Chevrolet,"105 Cooley Way, Villa Rica, GA 30180, USA",https://www.libertychevroletusa.com/?utm_source=GMB&utm_medium=organic,33.718134,-84.9402125,182 km,2 hours 6 mins
John Thornton Cadillac,"1492 N Park St, Carrollton, GA 30117, USA",https://www.johnthorntoncadillac.com/?utm_source=Google&utm_medium=organic&utm_campaign=Website-GMB,33.6081664,-85.0846588,208 km,2 hours 17 mins
